#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
280,Written in the Sky,"Oct 31, 2015",,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Unwonted Studios,14 Hours Productions,Visual Novel
282,SC2VN - The eSports Visual Novel,"Sep 7, 2015",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Team Eleven,Team Eleven,Visual Novel
288,Invisible Apartment,"Mar 2, 2015",,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production,Visual Novel
291,Frosty Kiss,"Jan 31, 2015",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"2Chance Projects, IIchan Eroge Team",2Chance Projects,Visual Novel
292,Without Within,"Jan 22, 2015",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),InvertMouse,InvertMouse,Visual Novel
295,Voices from the Sea,"Sep 16, 2014",,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Zeiva Inc,Zeiva Inc,Visual Novel
299,One Manga Day,"Jun 20, 2014",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),DeXP,"DeXP, MyLifeGame.RU",Visual Novel
300,Rising Angels: Reborn,"Oct 31, 2013",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),IDHAS Studios,Sekai Project,Visual Novel
388,Mirror Maker,"Jan 17, 2019",$0.79,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),KAGAMI WORKs,Paradise Project,Visual Novel
400,Miracle Snack Shop,"Dec 26, 2018",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",Visual Novel
413,My 1/6 Lover,"Dec 12, 2018",$1.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),lamb of game,lamb of game,Visual Novel
425,The Crown of Leaves,"Nov 26, 2018",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Lingrimm,The Broken Horn,Visual Novel
433,寄居隅怪奇事件簿 Hermitage Strange Case Files,"Nov 12, 2018",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Arrowiz,bilibili,Visual Novel
453,Headliner: NoviNews,"Oct 23, 2018",$13.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Unbound Creations,Unbound Creations,Visual Novel
455,Megadimension Neptunia VIIR,"Oct 22, 2018",$29.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"IDEA FACTORY, COMPILE HEART","Idea Factory International, Inc.",Visual Novel
466,President Yukino,"Oct 11, 2018",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Acerola,Kagura Games,Visual Novel
483,New Gundam Breaker,"Sep 24, 2018",$49.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"CRAFTS & MEISTER Co., Ltd.",BANDAI NAMCO Entertainment,Visual Novel
495,Glare1more,"Sep 14, 2018",$7.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Kurenaibook,Kurenaibook,Visual Novel
518,Falldown 79: Bottle of truth,"Aug 25, 2018",$0.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Lohsoft,Lohsoft,Visual Novel
525,Sword Art Online Re: Hollow Fragment,"Aug 20, 2018",$19.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"AQURIA Co., Ltd.",BANDAI NAMCO Entertainment,Visual Novel
535,妄想症：Deliver Me,"Aug 9, 2018",$0.59,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),属音制作组,SakuraGame,Visual Novel
556,Gal*Gun 2,"Jul 20, 2018",$29.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"INTI CREATES CO., LTD.",PQube,Visual Novel
593,Scheming Through The Zombie Apocalypse: The Beginning,"Jun 8, 2018",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Entertainment Forge,GrabTheGames,Visual Novel
624,STEINS;GATE 0,"May 8, 2018",$34.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),MAGES. Inc.,"Spike Chunsoft Co., Ltd.",Visual Novel
661,VR Kanojo / VRカノジョ,"Apr 9, 2018",$49.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),ILLUSION,ILLUSION,Visual Novel
693,My Lovely Daughter,"Mar 8, 2018",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),GameChanger Studio,"Toge Productions, Neon Doctrine",Visual Novel
725,OPUS: Rocket of Whispers,"Feb 8, 2018",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),SIGONO INC.,SIGONO INC.,Visual Novel
758,The Legend of Bean,"Dec 21, 2017",$2.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Windward_Birds,XNZONE,Visual Novel
769,Starlight of Aeons,"Dec 8, 2017",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"Angels Blue Digital Entertainment, DigitalEZ",DigitalEZ,Visual Novel
794,Fox Hime,"Nov 2, 2017",$1.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),AsicxArt,SakuraGame,Visual Novel
797,Our End of the World,"Nov 2, 2017",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"橘子班, 大好网",NVLMaker,Visual Novel
834,The Coma: Recut,"Sep 22, 2017",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Devespresso Games,Headup Publishing,Visual Novel
858,Raging Loop,"Aug 23, 2017",$29.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),KEMCO,KEMCO,Visual Novel
877,Fate/EXTELLA,"Jul 25, 2017",$39.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",Visual Novel
912,WILL: A Wonderful World / WILL：美好世界,"Jun 6, 2017",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),WMY Studio,"WMY Studio, PLAYISM",Visual Novel
923,Stay! Stay! Democratic People's Republic of Korea!,"May 11, 2017",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),DEVGRU-P,DEVGRU-P,Visual Novel
962,Frisky Business,"Mar 24, 2017",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),K Bros Games,K Bros Games,Visual Novel
995,Love Ribbon,"Jan 27, 2017",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Razzart Visual,Razzart Visual,Visual Novel
1028,it's always monday,"Nov 22, 2016",$0.77,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Alon Zubina,Alon Zubina,Visual Novel
1063,MegaTagmension Blanc + Neptune VS Zombies (Neptunia),"Oct 3, 2016",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"IDEA FACTORY, COMPILE HEART, TAMSOFT",Idea Factory International,Visual Novel
1065,Princess Maker 2 Refine,"Sep 28, 2016",$19.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"CFK Co., Ltd.",Bliss Brain,Visual Novel
1068,The Lords of the Earth Flame,"Sep 2, 2016",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Rhino Games,Rhino Games,Visual Novel
1082,ACE Academy,"Aug 22, 2016",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),PixelFade,PixelFade,Visual Novel
1086,Flowers -Le volume sur printemps-,"Aug 17, 2016",$19.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Innocent Grey,JAST USA,Visual Novel
1091,Winter Novel,"Aug 10, 2016",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),DeXP,DeXP,Visual Novel
1096,Grand Pigeon's Duty,"Aug 5, 2016",$3.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),WolfgangIs,WolfgangIs,Visual Novel
1111,Replica,"Jul 11, 2016",$2.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Somi,"Somi, Zero Rock Entertainment",Visual Novel
1115,Day D: Tower Rush,"Jul 7, 2016",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Creobit,8Floor,Visual Novel
1123,KARAKARA,"Jun 27, 2016",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),calme,Sekai Project,Visual Novel
1128,Farnham Fables,"Jun 20, 2016",$0.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Ethrea Dreams,Sometimes You,Visual Novel
1130,Highway Blossoms,"Jun 17, 2016",$12.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Studio Élan,"Studio Élan, Studio Elan",Visual Novel
1138,Wanda - A Beautiful Apocalypse,"Jun 3, 2016",$1.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Kodots Games,Kodots Games,Visual Novel
1142,Grim Legends 3: The Dark City,"Jun 2, 2016",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Artifex Mundi,Artifex Mundi,Visual Novel
1151,The House in Fata Morgana,"May 13, 2016",$24.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),NOVECT,MangaGamer,Visual Novel
1162,Hyperdevotion Noire: Goddess Black Heart (Neptunia),"Apr 26, 2016",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"Idea Factory, Compile Heart, Sting",Idea Factory International,Visual Novel
1181,Sky To Fly: Faster Than Wind,"Mar 25, 2016",$3.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),AIVIK LLC,Absolutist Ltd.,Visual Novel
1184,Borstal,"Mar 22, 2016",$2.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),The Secret Pie,The Secret Pie,Visual Novel
1194,Sunrider: Liberation Day - Captain's Edition,"Mar 4, 2016",$24.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Love in Space,Sekai Project,Visual Novel
1216,Blood Code,"Dec 28, 2015",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"ZiX Solutions, Weixi Studio",ZiX Solutions,Visual Novel
1217,Sakura Santa,"Dec 21, 2015",$2.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Winged Cloud,Winged Cloud,Visual Novel
1218,Gnumz: Masters of Defense,"Dec 21, 2015",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Creobit,8Floor,Visual Novel
1219,Sinless + OST,"Dec 16, 2015",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),MGP Studios,Forever Entertainment S. A.,Visual Novel
1242,200% Mixed Juice!,"Oct 23, 2015",$3.49,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Orange_Juice,Fruitbat Factory,Visual Novel
1251,A Kiss For The Petals - Remembering How We Met,"Sep 25, 2015",$7.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),St. Michael's Girls School,MangaGamer,Visual Novel
1258,Get Rich or Die Gaming,"Oct 14, 2010",$2.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Baller Industries,Baller Industries,Visual Novel
1259,Amnesia: Memories,"Aug 25, 2015",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"Idea Factory, Design Factory",Idea Factory International,Visual Novel
1263,Sakura Beach,"Aug 14, 2015",$2.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Winged Cloud,Winged Cloud,Visual Novel
1280,Gaokao.Love.100Days,"May 30, 2015",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"高考恋爱委员会, 橘子班",NVLMaker,Visual Novel
1283,Sakura Fantasy,"May 29, 2015",$2.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Winged Cloud,Winged Cloud,Visual Novel
1285,Fort Defense,"May 22, 2015",$8.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Creobit,8Floor,Visual Novel
1310,eden*,"Jan 30, 2015",$19.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),minori,MangaGamer,Visual Novel
1314,Retention,"Jan 13, 2015",$0.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Sometimes You,Sometimes You,Visual Novel
1322,fault - milestone one,"Dec 15, 2014",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),ALICE IN DISSONANCE,ALICE IN DISSONANCE,Visual Novel
1324,Final Dusk,"Dec 12, 2014",$2.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Light Echo,Light Echo,Visual Novel
1332,Royal Defense,"Nov 6, 2014",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"Good Games, Creobit",8Floor,Visual Novel
1350,Soul Gambler,"Jul 10, 2014",$2.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Ilex Games,Gamestorming,Visual Novel
1363,Science Girls,"May 28, 2009",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Spiky Caterpillar,Hanako Games,Visual Novel
1367,Agarest: Generations of War,"Feb 4, 2014",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Idea Factory,Ghostlight LTD,Visual Novel
1376,Monster Loves You!,"Mar 18, 2013",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"Radial Games Corp, Dejobaan Games, LLC",Radial Games Corp,Visual Novel
1380,War of the Human Tanks,"Sep 14, 2012",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Yakiniku Banzai,Fruitbat Factory,Visual Novel
1394,Voyeur,"Jun 1, 1994",$8.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Philips P.O.V. Entertainment Group,Pixel Games UK,Visual Novel
9,Muv-Luv Alternative (マブラヴ オルタネイティヴ),"Sep 18, 2017",$39.99,N/A (N/A/83%),"50,000 .. 100,000",0%,00:00 (00:00),aNCHOR Inc.,aNCHOR Inc.,Visual Novel
15,Burly Men at Sea,"Sep 29, 2016",$9.99,N/A (N/A/82%),"50,000 .. 100,000",0%,00:00 (00:00),Brain&Brain,Brain&Brain,Visual Novel
37,A Case of Distrust,"Feb 8, 2018",$2.99,N/A (N/A/77%),"50,000 .. 100,000",0%,00:00 (00:00),The Wandering Ben,The Wandering Ben,Visual Novel
44,Three Fourths Home: Extended Edition,"Mar 20, 2015",$4.99,N/A (N/A/77%),"50,000 .. 100,000",0%,00:00 (00:00),[bracket]games,Digerati,Visual Novel
46,Actual Sunlight,"Apr 3, 2014",$4.99,N/A (N/A/77%),"50,000 .. 100,000",0%,00:00 (00:00),WZOGI,WZOGI,Visual Novel
47,Muv-Luv (マブラヴ),"Jul 15, 2016",$29.99,N/A (N/A/76%),"50,000 .. 100,000",0%,00:00 (00:00),aNCHOR Inc.,aNCHOR Inc.,Visual Novel
48,Attentat 1942,"Oct 31, 2017",$10.99,N/A (N/A/76%),"50,000 .. 100,000",0%,00:00 (00:00),Charles Games,Charles Games,Visual Novel
51,Where the Water Tastes Like Wine,"Feb 28, 2018",$19.99,N/A (N/A/74%),"50,000 .. 100,000",0%,00:00 (00:00),"Dim Bulb Games, Serenity Forge",Good Shepherd Entertainment,Visual Novel
64,A Normal Lost Phone,"Jan 26, 2017",$0.83,N/A (N/A/71%),"50,000 .. 100,000",0%,00:00 (00:00),Accidental Queens,PID Games,Visual Novel
66,Cibele,"Nov 2, 2015",$8.99,N/A (N/A/71%),"50,000 .. 100,000",0%,00:00 (00:00),Star Maid Games,,Visual Novel
71,Shining Resonance Refrain,"Jul 9, 2018",$29.99,N/A (N/A/68%),"50,000 .. 100,000",0%,00:00 (00:00),SEGA,SEGA,Visual Novel
81,The Yawhg,"May 30, 2013",$9.99,N/A (N/A/66%),"50,000 .. 100,000",0%,00:00 (00:00),"Damian Sommer, Emily Carroll",Damian Sommer,Visual Novel
82,Unrest,"Jul 23, 2014",$9.99,N/A (N/A/65%),"50,000 .. 100,000",0%,00:00 (00:00),Pyrodactyl,Pyrodactyl,Visual Novel
83,Moero Chronicle,"Aug 16, 2017",$9.99,N/A (N/A/64%),"50,000 .. 100,000",0%,00:00 (00:00),"COMPILE HEART, IDEA FACTORY",Idea Factory International,Visual Novel
103,Hellink,"Mar 7, 2019",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Ikigai,Ikigai,Visual Novel
112,旅燕归航 Swallow Homing,"Feb 13, 2019",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"吃了就睡工作室, 次韵和",吃了就睡工作室,Visual Novel
125,Tailor Tales,"Jan 10, 2019",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Celianna,Pixanna,Visual Novel
140,Jellyfish Season,"Sep 27, 2018",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Kombinat,Kombinat,Visual Novel
161,Lynne,"Jul 13, 2018",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),ebi-hime,ebi-hime,Visual Novel
168,【SCP】器関ノ彷徨 -The will of a single Tale-【DEMOver.】,"May 31, 2018",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Stoner Tomohito,GESTALT-§,Visual Novel
177,Her Lie I Tried To Believe,"Apr 2, 2018",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Hangover Cat Purrroduction,Hangover Cat Purrroduction,Visual Novel
179,The Flood,"Mar 30, 2018",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Ondrej Angelovic,Ondrej Angelovic,Visual Novel
194,HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,"Dec 15, 2017",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),ecoddr,Pujia8 Studio,Visual Novel
199,Grobda Remix,"Nov 15, 2017",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"C.U.M原创游戏, 幽兰工房",SakuraGame,Visual Novel
201,Perceptions of the Dead,"Oct 31, 2017",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Ithaqua Labs,Ithaqua Labs,Visual Novel
216,Ambre - a heartbreaking kinetic novel,"Jun 9, 2017",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Träumendes Mädchen,Träumendes Mädchen,Visual Novel
217,Dies irae ~Amantes amentes~,"Jun 2, 2017",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),light,"views Co., Ltd",Visual Novel
220,Detective Butler: Maiden Voyage Murder,"May 26, 2017",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Goldbar Games,Goldbar Games,Visual Novel
227,Sounds of Her Love,"Mar 9, 2017",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),ds-sans,ds-sans,Visual Novel
228,The Last Weekend,"Mar 3, 2017",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),KEXBOY,KEXBOY,Visual Novel
229,Banyu Lintar Angin - Little Storm -,"Mar 3, 2017",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Mojiken,Toge Productions,Visual Novel
230,Red Spider3: A Heroine Never Dies,"Feb 19, 2017",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),studio wasp,studio wasp,Visual Novel
245,Major\Minor - Complete Edition,"Oct 11, 2016",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Klace,Klace,Visual Novel
247,HEBEREKE!: March! Red Army Girls' Brigade,"Sep 30, 2016",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Flying Panjandrum,Henteko Doujin,Visual Novel
252,Sunset's Ashes,"Sep 6, 2016",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Fifth One,Fifth One,Visual Novel
261,The Huntsman: Winter's Curse,"Apr 22, 2016",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Desert Owl Games LLC,Desert Owl Games LLC,Visual Novel
265,Lost girl`s [diary],"Mar 25, 2016",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),SmoleVN,SmoleVN,Visual Novel
267,Regeria Hope Episode 1,"Mar 5, 2016",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Golden Game Barn,Golden Game Barn,Visual Novel
269,Mystic Destinies: Serendipity of Aeons,"Feb 11, 2016",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Aeon Dream Studios,Aeon Dream Studios,Visual Novel
271,The Bottom of the Well,"Jan 25, 2016",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Red Nettle Studio,Red Nettle Studio,Visual Novel
284,Magical Otoge Ciel,"Aug 7, 2015",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),batensan,batensan,Visual Novel
337,7'scarlet,"Mar 12, 2019",$29.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"IDEA FACTORY, TOYBOX",Intragames,Visual Novel
344,Tiny Snow,"Feb 27, 2019",$3.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),#workshop,NVLMaker,Visual Novel
366,The Island: Into The Mist,"Jan 31, 2019",$9.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),SUPERWAVE STUDIO,BADA Games,Visual Novel
381,SENRAN KAGURA Burst Re:Newal,"Jan 22, 2019",$29.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Tamsoft,"XSEED Games, Marvelous USA, Inc., Marvelous",Visual Novel
382,CHAOS;CHILD,"Jan 22, 2019",$24.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),MAGES. Inc.,"Spike Chunsoft Co., Ltd.",Visual Novel
394,Zeliria Sanctuary,"Jan 7, 2019",$6.49,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Salangan Games,Phoenix_co,Visual Novel
396,女巫与六便士 the sibyl and sixpence,"Dec 31, 2018",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"吃了就睡工作室, 夜神不说话",吃了就睡工作室,Visual Novel
422,NAIRI: Tower of Shirin,"Nov 29, 2018",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),HomeBearStudio,Hound Picked Games,Visual Novel
431,LoveKami -Healing Harem-,"Nov 14, 2018",$12.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),MoeNovel,MoeNovel,Visual Novel
447,The Ditzy Demons Are in Love With Me,"Oct 26, 2018",$24.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),SMILE,Sekai Project,Visual Novel
449,Quiver Dick's Terrible Tale For Terrible Parents To Read To Their Equally Terrible Children,"Oct 26, 2018",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Crankage Games,Crankage Games,Visual Novel
451,Touhou Genso Wanderer -Reloaded-,"Oct 25, 2018",$34.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),AQUASTYLE,AQUASTYLE,Visual Novel
460,The Moment We Met,"Oct 16, 2018",$1.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),萌约游戏制作组,萌约游戏制作组,Visual Novel
486,Maitetsu:Pure Station,"Sep 21, 2018",$24.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Lose,HIKARI FIELD,Visual Novel
496,七人杀阵 - Seven Sacrifices,"Sep 14, 2018",$6.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),章鱼罐头制作组,章鱼罐头制作组,Visual Novel
498,Shining Song Starnova,"Sep 13, 2018",$29.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Love in Space,Sekai Project,Visual Novel
508,428: Shibuya Scramble,"Sep 4, 2018",$49.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"Spike Chunsoft Co., Ltd., Abstraction Games","Spike Chunsoft Co., Ltd.",Visual Novel
532,Lingering Fragrance,"Aug 10, 2018",$3.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),BLESTWORKS,BLESTWORKS,Visual Novel
550,Heaven Will Be Mine,"Jul 25, 2018",$14.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"Pillow Fight, Worst Girls Games",Pillow Fight,Visual Novel
558,The Miskatonic,"Jul 19, 2018",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Rapscallion,Rapscallion,Visual Novel
582,The Adventure of Magical Girl,"Jun 21, 2018",$2.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Windward_Birds,XNZONE,Visual Novel
583,ЕСТЬ ДВА СТУЛА,"Jun 19, 2018",$0.49,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Censored,Kavkaz Sila Games,Visual Novel
586,A Light in the Dark,"Jun 15, 2018",$14.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"CreSpirit, STORIA, Narrator",Sekai Project,Visual Novel
606,Trash Story,"May 29, 2018",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),KuKo,KuKo,Visual Novel
607,Tell Me Everything,"May 29, 2018",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),LizardFactory,LizardFactory,Visual Novel
618,STAY,"May 16, 2018",$11.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Appnormals Team,Appnormals Team,Visual Novel
619,Noel the Mortal Fate S1-7,"May 15, 2018",$14.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"Vaka Game Magazine, KANAWO",Vaka Game Magazine,Visual Novel
620,Bastard,"May 14, 2018",$1.79,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Aterdux Entertainment,Aterdux Entertainment,Visual Novel
630,Princess Maker 5,"May 4, 2018",$29.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"CFK Co., Ltd.",Bliss Brain,Visual Novel
657,Hiveswap Friendsim,"Apr 13, 2018",$12.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"What Pumpkin Games, Inc.",Fellow Traveller,Visual Novel
681,NALOGI,"Mar 17, 2018",$1.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),CUTE ANIME GIRLS,Tranquility games,Visual Novel
699,Omen Exitio: Plague,"Mar 5, 2018",$9.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Tiny Bull Studios,"Tiny Bull Studios, 2P Games",Visual Novel
728,Creatio Ex Nihilo: Aition,"Feb 5, 2018",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Shoho Games,Shoho Games,Visual Novel
731,Please close the doors,"Jan 29, 2018",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Koyotis Studio,KuKo,Visual Novel
746,Hello Charlotte EP3: Childhood's End,"Jan 4, 2018",$3.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),etherane,etherane,Visual Novel
753,Change,"Dec 27, 2017",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Adventurer's Tavern,"Adventurer's Tavern, Gamera Game",Visual Novel
